0.008000,2.238000,2.338000,17.884001,22.468001,50.201538
1.204000,23.841999,18.222000,17.888000,61.15599900000001,126.092209
2.662000,5.755000,9.943000,11.002000,29.362000000000002,48.037212
5.154000,14.752000,19.583000,10.974000,50.462999999999994,80.826508
10.910000,3.792000,9.892000,6.363000,30.957,43.301003
22.650999,7.882000,20.042999,6.359000,56.934998,77.763908
46.133972,6.269000,12.399000,7.192000,71.99397199999999,99.178818
82.358002,12.886000,24.330000,7.277000,126.851002,223.135162
82.288025,3.308000,6.305000,1.562000,93.463025,189.428711
